id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
336389,0,0,2,0,1,-1,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.8,1.3141061601,11,1,1,0,1,14,-1,0,2,1,60,1,0.316227766,0.6996900140000001,0.3070830507,3.6055512755,0.5,0.1,0.7,2,3,9,3,10,2,9,5,0,3,6,0,0,0,1,0,0
302774,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.5,0.88705975,6,1,-1,1,0,16,1,0,0,1,104,2,0.4,1.1517144963,0.4147288271,3.6055512755,0.9,0.7,0.9,4,1,8,1,8,1,11,11,1,2,11,0,0,0,0,0,0
1098619,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.6,0.2,0.5782516753,5,1,0,0,1,11,1,1,3,1,104,2,0.4472135954999999,0.7137087398,0.3449637661999999,2.6457513111,0.7,0.4,0.1,3,2,8,3,10,2,13,3,1,0,4,0,1,0,1,0,0
1282272,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.3,1.4044571905,11,0,0,1,0,9,1,1,2,1,104,2,0.4242640687,1.2398263675,0.35,3.6055512755,0.0,0.1,0.4,0,2,10,3,9,1,10,6,3,5,13,0,1,0,1,1,0
1328084,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.2,0.6174544518,11,1,-1,0,-1,6,1,1,2,1,27,3,0.3741657387,0.7461194374,0.3907684736999999,3.3166247904,0.7,0.0,0.6,0,3,6,1,10,3,8,3,1,3,9,0,1,0,0,1,0
1080949,0,3,1,7,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.6134679904,0.3615245497,2.8284271247,0.6,0.0,0.2,1,5,8,5,11,2,5,6,1,2,9,1,1,0,0,0,0
1075207,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.3,0.2,-1.0,9,1,1,0,1,11,1,0,2,1,67,2,0.3741657387,0.7707461234,0.3008321791,3.7416573868,0.2,0.2,0.0,2,0,6,0,9,5,4,6,1,2,5,0,1,1,0,0,0
657721,0,2,1,7,0,4,0,1,0,0,0,0,0,0,0,12,0,1,0,0.3,0.0,0.7301540933,5,1,0,0,1,1,1,1,2,1,52,3,0.3741657387,0.7620925954000001,0.2973213749,3.3166247904,0.5,0.4,0.3,2,2,10,4,9,3,10,9,0,4,9,0,0,0,0,0,0
942263,0,5,1,8,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.4,1.1840080236,10,1,-1,8,0,11,1,1,0,1,71,2,0.4898979486,1.1785926262,0.4949747468,3.6055512755,0.5,0.9,0.5,2,2,6,1,9,1,7,3,3,2,6,1,0,1,1,1,0
868390,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,0.7,1.0770329614,11,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.777684633,0.3850973903,3.3166247904,0.6,0.9,0.2,4,2,9,1,10,4,11,5,1,3,8,0,1,1,0,1,0
1145361,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.3,0.7644442426000001,6,1,-1,0,0,0,1,1,0,1,34,2,0.4,0.7555305727,-1.0,3.0,0.2,0.9,0.9,2,0,7,3,10,2,12,9,0,7,5,1,0,0,1,0,0
1317572,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,0.3,0.548292805,6,1,-1,0,0,14,1,1,0,1,60,1,0.316227766,0.656971514,0.3472751071,3.4641016151,0.5,0.6,0.1,2,1,9,4,11,2,4,8,2,1,10,1,1,1,0,1,1
64939,0,6,1,3,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.6,0.7,1.062426468,10,1,-1,0,1,14,1,1,0,1,42,2,0.4,0.7683431783,0.3937003937,3.3166247904,0.3,0.5,0.2,2,2,7,3,9,3,10,10,1,6,5,0,1,0,0,1,0
139925,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.875,11,1,0,0,0,0,1,1,2,1,87,1,0.316227766,0.7457593612000001,0.2944486373,3.7416573868,0.2,0.2,0.5,0,2,9,4,10,4,6,14,2,3,8,0,1,1,0,1,0
789964,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.8,0.1,0.4630064794,5,1,1,0,0,0,1,1,2,1,98,3,0.4,0.8238440437000001,0.3309078421999999,3.1622776602,0.7,0.4,0.7,0,0,6,4,9,1,12,6,3,3,8,0,1,0,1,0,0
543112,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.5,0.2,0.7794228634,7,1,0,0,0,11,1,1,2,1,103,1,0.316227766,0.6096164625,0.2887905816,3.1622776602,0.9,0.1,0.5,1,1,8,4,8,4,5,4,1,1,5,0,1,1,0,0,0
421077,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.6600189391,8,1,-1,0,0,0,1,1,0,1,78,3,0.4,0.8021149729000001,0.3848376281,3.1622776602,0.9,0.2,0.3,3,3,6,4,9,4,10,7,1,2,5,0,1,0,1,0,0
548454,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,1.0,1.1963486114,11,1,0,0,1,11,1,1,2,1,16,3,0.4242640687,0.6339564862,0.3263433773999999,2.2360679775,0.5,0.7,0.9,4,3,8,5,9,1,4,6,1,5,1,0,0,1,1,0,0
1227760,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.6,0.2,0.6299801584,11,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.7029894842000001,0.3974921382999999,2.6457513111,0.6,0.8,0.4,1,2,8,2,9,3,7,7,4,1,5,1,1,0,0,0,0
1238571,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.5,0.7599342077,7,1,-1,0,-1,1,1,1,1,1,70,3,0.3741657387,0.7173182379999999,0.3937003937,2.8284271247,0.0,0.9,0.5,2,1,9,2,9,1,6,6,1,5,7,0,1,1,1,0,1
249640,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.2,0.1,-1.0,6,1,-1,0,-1,1,1,1,2,1,52,3,0.3741657387,0.7929180337999999,0.3681032464,3.6055512755,0.2,0.4,0.5,3,1,9,4,6,3,6,6,0,1,7,0,0,1,0,1,0
996598,0,5,4,8,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.0,1.0271319292,4,1,-1,0,1,0,1,1,0,1,104,3,0.4,0.7591589518,0.3910242959,3.0,0.5,0.5,0.3,1,0,7,3,10,4,10,10,1,5,4,0,1,0,0,0,0
397867,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.9,-1.0,4,1,-1,9,1,0,1,1,0,1,104,3,0.4472135954999999,1.5027335286,0.4567274899,3.6055512755,0.8,0.1,0.5,2,3,8,4,6,5,10,7,3,0,7,0,1,0,0,0,0
218677,0,3,4,9,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.7,1.0,1.5632498200999998,11,1,-1,0,-1,0,1,1,2,1,32,1,0.316227766,0.5959054504,0.3615245497,2.8284271247,0.8,0.4,0.5,2,1,9,3,8,0,2,6,4,3,1,0,0,0,0,0,0
1386980,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.7449832212999999,11,0,-1,0,-1,11,1,1,1,1,3,2,0.4242640687,1.0839741694,0.4349712634,3.4641016151,0.2,0.2,0.0,2,1,9,3,9,2,6,8,2,5,8,0,1,0,1,0,1
638336,0,3,3,3,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.9,0.6,0.8544003745000001,7,1,-1,0,-1,11,1,1,2,1,67,2,0.3741657387,0.6267125297999999,0.3666060556,2.6457513111,0.2,0.8,0.0,3,2,8,2,7,1,12,4,1,1,9,0,1,0,0,0,0
1187129,0,3,1,7,0,6,0,1,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.6800735254000001,11,1,-1,0,-1,0,1,1,2,1,86,3,0.4,0.8206150687,-1.0,2.8284271247,0.9,0.0,0.5,3,1,7,1,7,0,6,2,3,6,9,0,1,0,1,0,0
1471790,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.8,0.4,0.7901740315000001,11,1,-1,0,-1,9,1,1,2,1,104,2,0.4,0.9206649591,-1.0,3.7416573868,0.9,0.7,0.4,3,1,8,2,12,3,7,4,2,3,11,0,1,1,0,0,0
657095,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.1,0.5989574275,11,1,-1,0,-1,11,1,1,2,1,57,2,0.3741657387,0.6938633014,0.3924283374,3.0,0.6,0.6,0.2,3,2,9,3,9,2,11,5,1,3,9,1,1,1,0,0,0
1347159,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.7,0.5,0.8975661536,11,1,1,0,0,11,1,0,2,1,47,2,0.3741657387,0.9832586235,0.3284813541,3.7416573868,0.0,0.9,0.1,3,1,5,3,9,3,11,8,1,5,5,1,0,0,0,1,0
1006599,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,0.5332682252000001,11,0,1,0,1,1,1,0,2,1,51,2,0.4,1.0101417542,0.3388214868999999,3.7416573868,0.2,0.3,0.7,2,2,8,1,10,4,8,5,1,3,12,0,1,1,1,0,0
893874,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,0.3,0.7652613933,6,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.6406995144,0.3820994635,2.0,0.4,0.4,0.2,1,3,9,3,8,3,9,2,1,5,13,0,1,1,0,0,0
460930,0,1,1,3,1,3,0,0,0,1,0,0,0,0,0,5,1,0,0,0.6,0.2,0.515994186,7,1,-1,0,-1,11,1,1,2,1,57,2,0.3997499218,0.5057316114,0.3761648575,0.0,0.5,0.1,0.6,3,1,8,3,10,2,7,4,2,2,6,0,0,0,0,0,0
207478,0,2,1,7,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.0,0.9,-1.0,4,1,-1,0,0,11,1,1,0,1,67,2,0.3741657387,0.687972227,0.3666060556,3.1622776602,0.1,0.8,0.7,3,2,7,3,7,3,6,4,2,3,6,0,1,1,0,0,1
1111051,0,4,1,5,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.7,0.8,0.9297176991,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6855805286,0.3615245497,3.1622776602,0.6,0.1,0.1,2,2,7,4,7,3,7,5,2,6,4,1,0,0,0,0,0
568364,1,2,2,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5989574275,11,1,1,0,0,9,1,0,2,1,104,2,0.316227766,0.9152631379,0.316227766,3.7416573868,0.5,0.0,0.8,1,0,6,1,12,3,8,5,3,3,8,0,1,0,1,1,0
939369,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.6,0.7,0.925,11,0,-1,0,-1,15,1,1,2,1,5,2,0.4242640687,1.038594091,0.4,3.1622776602,0.4,0.6,0.2,1,2,6,2,7,1,10,4,3,1,6,0,1,0,0,0,0
657346,0,2,1,4,1,3,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.4,0.692820323,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.6988183651000001,0.3887158345,3.1622776602,0.6,0.0,0.2,1,1,8,5,7,2,7,5,1,7,14,0,1,0,1,0,0
548027,0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.4,1.246745764,7,1,-1,8,-1,11,1,1,2,1,24,2,0.4898979486,0.9336124632,0.4949747468,3.3166247904,0.3,0.0,0.5,3,3,10,5,8,2,12,6,2,2,8,0,0,1,0,1,0
698961,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,1.3,1.470544117,11,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.7043254789,0.3926830783,3.0,0.9,0.3,0.9,1,3,10,1,11,4,5,5,3,2,7,0,1,0,0,1,0
789527,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.633442973,6,1,-1,0,0,0,1,1,0,1,32,3,0.316227766,0.6780806651000001,0.3615245497,3.4641016151,0.5,0.8,0.5,2,1,8,0,9,2,8,2,2,4,9,0,1,0,0,0,0
554214,0,2,1,7,0,6,1,0,0,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,14,1,0,2,1,72,3,0.4472135954999999,1.1688979057,0.4093897897999999,3.6055512755,0.7,0.3,0.1,1,2,8,4,7,2,3,2,3,1,13,0,0,1,1,0,0
775241,0,0,3,8,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.8,0.6,0.7424621201999999,7,1,1,0,1,14,1,0,2,1,42,2,0.4,0.8714242165999999,0.3313608305,3.7416573868,0.2,0.0,0.2,1,1,8,4,9,3,12,4,1,5,9,0,0,1,1,0,0
353847,0,3,1,4,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.2,0.1,-1.0,6,1,-1,0,0,14,1,1,0,1,49,3,0.4,0.7876618290999999,0.3685105154999999,3.4641016151,0.3,0.8,0.8,3,2,8,5,10,1,7,8,1,5,6,0,1,0,0,0,0
567248,0,5,1,6,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.5,0.3,0.8185352772,4,0,-1,0,1,10,0,1,0,1,83,2,0.4242640687,0.8744183427,0.396484552,2.6457513111,0.1,0.6,0.4,2,3,6,6,12,1,6,7,0,3,10,0,1,0,0,1,0
546578,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0.6,0.9559027147,7,0,-1,0,-1,11,1,1,2,1,44,3,0.4472135954999999,0.8065204316,0.4062019202,3.3166247904,0.2,0.7,0.0,1,0,7,2,10,0,8,5,3,3,9,0,0,1,0,1,0
853217,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5989574275,7,1,-1,0,-1,9,1,0,2,1,21,3,0.316227766,0.8634090609999999,0.3768288736,3.7416573868,0.8,0.0,0.3,5,2,9,3,10,3,7,7,0,6,6,0,1,0,0,0,0
1403629,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.4,0.0,1.0508924778,10,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6731954759000001,0.3472751071,3.4641016151,0.8,0.2,0.5,2,0,6,1,9,3,14,4,0,1,11,0,0,1,0,0,0
269752,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.2,0.1,-1.0,7,0,-1,8,-1,11,0,1,2,1,71,2,0.5291502621999999,1.4105637463999998,-1.0,3.6055512755,0.2,0.7,0.2,1,3,6,2,10,0,10,5,3,2,5,0,1,0,0,0,0
691023,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0.4,-1.0,11,0,-1,9,-1,16,1,1,2,1,104,3,0.5916079783,1.449850377,0.5004997502,3.4641016151,0.2,0.9,0.0,1,4,6,2,8,2,7,4,0,2,4,1,0,0,0,1,0
604359,0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.4,0.8842369592,3,1,-1,0,-1,1,1,1,2,1,64,1,0.316227766,0.6402317504,0.3619392214,3.1622776602,0.2,0.5,0.4,3,3,8,4,10,1,6,4,3,5,12,0,1,1,0,1,0
1271892,0,0,3,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.1,1.3455946641,11,0,-1,9,-1,1,1,0,2,1,104,3,0.4898979486,1.3705431149,-1.0,3.6055512755,0.3,0.1,0.8,1,1,10,1,11,3,7,1,1,2,10,1,1,0,0,0,0
531430,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.2,0.5841660723,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6633716782,0.3583294573,3.1622776602,0.3,0.8,0.6,1,3,10,3,6,1,11,7,1,2,9,0,0,0,1,1,0
437048,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.7,0.8,1.2968712349,11,1,-1,0,-1,11,1,1,2,1,67,2,0.3741657387,0.737989227,0.3666060556,3.4641016151,0.1,0.6,0.9,3,2,8,1,11,3,5,2,2,2,5,0,1,1,0,0,0
271553,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,0.5,1.0588909292,11,1,1,1,0,3,1,0,2,1,102,2,0.4,0.9574630735,0.3269556544999999,3.7416573868,0.0,0.1,0.7,2,0,7,2,8,4,7,7,3,4,8,0,0,0,1,0,0
108430,0,3,1,7,0,4,0,0,0,1,0,0,0,0,0,7,0,1,0,0.6,0.2,0.8536685539,7,1,0,0,1,11,1,1,3,1,99,2,0.3155946768,0.5134351979,0.305777697,1.0,0.2,0.4,0.6,2,1,9,3,10,4,13,4,0,4,8,0,1,0,0,1,0
115357,0,3,1,8,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0.5,0.2,0.6547900427000001,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6260033268999999,0.3687817783,2.8284271247,0.4,0.2,0.9,3,2,8,2,9,0,6,10,1,4,5,0,0,1,0,0,1
1452809,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.2,0.485412196,11,1,1,0,0,11,1,1,2,1,16,3,0.3741657387,0.7438869327,0.3185906464,3.4641016151,0.8,0.8,0.3,2,2,9,3,8,3,7,9,0,1,5,0,0,1,0,0,0
912703,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.5477225575,6,1,-1,0,0,0,1,1,0,1,98,3,0.4,0.7640556208,0.3974921382999999,3.0,0.7,0.2,0.5,4,0,7,3,8,1,8,6,2,1,7,0,1,0,0,1,0
166953,0,6,2,5,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.6,1.2,1.1297123528,0,1,-1,8,0,9,1,0,0,1,13,2,0.4472135954999999,1.2572516925,0.4679743583,3.6055512755,0.3,0.3,0.4,3,3,5,5,9,2,6,8,1,2,9,0,1,1,0,1,0
858000,1,7,2,0,0,-1,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.2,1.5568397477,10,0,1,0,0,10,-1,1,1,1,83,2,0.4242640687,1.0392702462,0.3560898763,3.3166247904,0.8,0.7,0.1,2,4,6,3,11,5,8,2,3,2,8,0,0,1,0,0,0
810377,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.6,1.0744184473,11,0,-1,0,-1,11,1,1,2,1,53,2,0.4898979486,0.7809985131999999,0.4306971093,2.4494897428,0.4,0.8,0.2,2,2,8,1,10,2,8,4,4,5,7,0,0,0,0,1,0
1443381,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.8,0.6,1.2227019261,11,0,1,8,0,13,1,0,2,1,20,3,0.4472135954999999,1.2690694189,0.3714835124,3.7416573868,0.0,0.7,0.5,1,2,6,4,12,3,11,6,1,2,11,0,1,0,0,0,0
818020,0,2,2,3,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.7,0.6,0.7964766161,11,1,-1,2,-1,0,1,1,1,1,100,0,0.4,0.9704359164,0.423083916,3.6055512755,0.5,0.8,0.2,4,2,9,1,12,1,9,4,2,4,7,0,0,1,1,1,0
246481,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.2,0.6139014579,11,1,-1,0,-1,4,1,1,2,1,104,3,0.3997499218,0.4742763082,0.3870400496,0.0,0.4,0.5,0.5,3,2,6,4,9,0,12,6,3,2,10,0,1,0,0,1,0
1116294,0,1,1,7,0,6,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,1.2,1.2549900398,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6404898693,0.3687817783,3.1622776602,0.5,0.0,0.7,1,2,9,4,8,2,9,2,1,8,4,0,1,1,0,1,0
261524,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,0.6,0.904157066,7,1,1,0,1,9,1,1,2,1,21,3,0.316227766,0.8014578659,0.3130495168,3.6055512755,0.6,0.1,0.2,1,3,9,4,11,1,8,5,2,3,10,0,1,0,0,0,1
536392,0,7,2,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.4,1.6498105952000002,0,1,-1,0,1,1,1,1,0,1,70,2,0.4,0.8926403633,0.3962322551,3.4641016151,0.6,0.3,0.5,2,1,6,4,9,0,8,5,3,2,10,0,1,1,0,1,1
842332,0,1,1,9,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.6,0.1,-1.0,7,1,1,0,1,0,1,1,2,1,95,2,0.4,0.7689614118000001,0.3315116891,3.0,0.7,0.1,0.5,3,1,7,3,10,3,7,5,2,7,6,0,1,1,1,1,0
1404996,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0.8,0.9,1.0216408371,11,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.689502156,0.3583294573,3.6055512755,0.4,0.8,0.2,0,2,5,2,8,4,12,10,0,4,4,0,0,0,0,0,0
343677,0,5,1,7,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.3,-1.0,7,1,-1,0,-1,0,1,0,0,1,78,3,0.4,0.8925772879,0.3848376281,3.6055512755,0.0,0.4,0.0,3,1,8,2,10,1,6,4,2,1,5,0,1,0,0,0,0
1128247,0,7,1,5,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,0.4,1.6276900811,11,1,0,0,1,7,1,1,3,1,96,3,0.4472135954999999,0.6821211448000001,0.36138622,2.4494897428,0.3,0.0,0.2,3,2,8,1,10,1,6,3,2,5,14,0,1,1,1,0,0
546410,1,0,1,5,1,6,1,0,0,0,0,0,0,0,0,12,1,0,0,0.3,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.596390659,0.3619392214,2.6457513111,0.3,0.5,0.9,2,4,6,4,10,3,11,2,5,3,13,0,1,1,1,1,0
709368,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.3,0.3,-1.0,11,0,-1,0,-1,10,1,1,2,1,28,3,0.3872983346,0.9682351671,0.3820994635,3.3166247904,0.1,0.0,0.2,3,1,7,3,11,5,14,1,0,4,8,0,0,0,0,0,0
357278,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.6,0.3,0.4100304867,7,1,-1,0,-1,1,1,1,2,1,52,3,0.3741657387,0.7878270671,0.3598610843,3.3166247904,0.8,0.5,0.5,2,0,7,4,9,5,9,4,0,0,7,0,1,1,0,1,0
935564,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.9,0.5,1.0842624221,11,1,-1,0,-1,4,1,1,2,1,48,3,0.3160696126,0.5029664070000001,0.3794733192,2.0,0.6,0.9,0.4,2,4,9,3,11,2,15,6,2,7,7,0,1,1,1,0,0
324,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.8,0.9552486587,11,1,-1,0,-1,14,1,0,2,1,82,3,0.316227766,0.7603962647,0.3685105154999999,3.6055512755,0.8,0.7,0.8,3,0,6,4,9,2,7,6,0,4,16,0,0,0,0,0,0
725316,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.4,0.0,0.5448623679,9,1,0,0,1,1,1,1,2,1,31,3,0.3741657387,0.6953356999,0.3140063694,2.8284271247,0.3,0.3,0.6,3,1,9,2,10,3,8,15,0,2,15,1,1,0,1,0,1
555914,0,1,2,0,0,-1,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.7215434845,5,1,1,0,0,1,-1,1,1,1,80,3,0.316227766,0.7549560767,-1.0,3.6055512755,0.3,0.0,0.3,2,2,9,3,10,1,12,8,3,3,6,0,0,0,1,0,0
939098,0,3,1,10,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.3,0.2,-1.0,7,1,1,0,1,11,1,1,2,1,99,2,0.316227766,0.6141412065,0.3033150178,3.0,0.4,0.7,0.3,1,3,5,1,8,1,12,4,3,2,5,0,1,0,0,1,0
1121694,0,0,3,5,1,6,0,1,0,0,0,0,0,0,0,12,1,0,0,0.3,0.0,0.5926634796,7,1,-1,0,-1,14,1,0,2,1,82,3,0.316227766,0.7398765812,-1.0,3.7416573868,0.3,0.0,0.2,1,3,8,6,8,2,6,5,1,7,4,0,1,0,0,1,0
164704,0,0,1,8,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.8,0.8459462158,11,1,-1,0,-1,11,1,1,2,1,104,3,0.4472135954999999,0.8193173937999999,0.4269660408,3.0,0.6,0.1,0.8,3,4,9,1,10,4,7,9,2,2,10,1,1,0,1,0,0
209881,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,1.2,-1.0,10,1,-1,0,1,0,1,1,0,1,66,1,0.3998749805,0.6881674070999999,0.3817066937,2.6457513111,0.3,0.7,0.4,2,1,9,4,8,3,10,3,1,6,10,0,1,1,0,1,0
716801,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.8,0.5,0.7652613933,11,1,-1,0,-1,14,1,1,2,1,104,1,0.3160696126,0.5540235995,0.3556683849,2.6457513111,0.7,0.7,0.4,3,2,8,5,10,2,10,8,2,5,3,0,1,1,0,0,0
479015,0,5,4,11,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.7,0.8888194417,6,0,-1,0,1,10,1,1,0,1,89,2,0.3872983346,0.9169884234,0.4086563347999999,3.1622776602,0.5,0.8,0.7,3,3,7,2,9,2,11,7,1,1,4,0,1,0,0,0,0
909525,0,0,1,9,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.1,0.2,-1.0,11,1,0,0,1,1,1,1,2,1,74,3,0.3741657387,0.7321427852,0.3303028913,3.1622776602,0.7,0.3,0.4,3,5,8,5,9,1,14,7,1,6,10,0,1,0,0,0,0
1094818,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0.7,0.0,0.4930770731,11,1,-1,0,-1,4,1,1,0,1,84,3,0.316227766,0.7396531462999999,0.3667424164,3.6055512755,0.1,0.0,0.7,2,1,9,3,8,1,10,5,0,4,10,0,0,0,0,1,0
